Career Education,CECO,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Carmike,CKEC,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Carolina Trust Bank,CART,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Carrollton Bancorp,CRRB,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Carver Bancorp,CARV,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cascade Bancorp,CACB,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cascade Microtech,CSCD,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Caseys General Stores,CASY,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Castlepoint Holdings Ltd,CPHL,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Catalyst Health Solutions,CHSI,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Catapult Communicatons,CATT,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cavco Industries,CVCO,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cbeyond,CBEY,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cdc,CHINA,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Ceco Environmental,CECE,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Celera,CRA,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cell Genesys,CEGE,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Celldex Therapeutics,CLDX,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Centennial Communications,CYCL,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Center Financial,CLFC,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Central Bancorp,CEBK,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Central European Media,CETV,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Central Garden Pet Company,CENTA,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Central Jersey Bancorp,CJBK,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Central Virginia Bankshares,CVBK,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Century Aluminum Company,CENX,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Century Casinos,CNTY,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cepheid,CPHD,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Ceragon,CRNT,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cerus,CERS,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cf Financial,CFFI,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
,,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Changyou.com Limited - American Depository,CYOU,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Chardan 2008 China Acquisition,CACA,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Charles Schwab,SCHW,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Charming Shoppes,CHRS,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Charter Communications,CHTR,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Chartered Semiconductor Manufacturing,CHRT,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Check Point Software Technologies,CHKP,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Chemgenex,CXSP,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cherokee Inc.,CHKE,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Chicopee Bancorp,CBNK,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
China Automotive,CAAS,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
China Cablecom Holdings Ltd.,CABL,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
China Direct,CDS,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
China Finance Online,JRJC,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
China Grentech Limited Ads,GRRF,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
China Infrastructure Investment,CIIC,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
China Medical,CMED,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
China Precision Steel,CPSL,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
China Sunergy Co. Ltd. Ads,CSUN,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
China Technology Development Grp,CTDC,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
China-biotics,CHBT,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Chinacast Education Corp,CASTU,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Chindex,CHDX,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Chordiant,CHRD,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
,,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
,,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cintas,CTAS,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cisco Systems,CSCO,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Citigroup Inc.,PLJC,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Citizens Community Bancorp,CZWI,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Citizens First Bancorp,CTZN,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Citizens Republic Bancorp,CRBC,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Citrix,CTXS,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
City Holding Company,CHCO,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Ckx,CKXE,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Clayton Williams Energy,CWEI,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Clean Energy Fuels,CLNE,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Clearone Communications Inc.,CLRO,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Clearwire,CLWRD,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Clicksoftware,CKSW,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Clinical Data,CLDA,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cms Bancorp,CMSB,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cninsure Inc. Ads,CISG,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cobra Electronics,COBR,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Codorus Valley Bancorp,CVLY,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cogent Communications Group,CCOI,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cognizant Technology Solutions,CTSH,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cohu,COHU,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Coldwater Creek,CWTR,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Collectors Universe,CLCT,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Colony Bankcorp,CBAN,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Columbia Banking System,COLB,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Columbia Sportswear Company,COLM,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Comarco,CMRO,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Combinatorx,CRXX,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Comcast,CMCSA,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Commerce Bancshares,CBSH,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Commercial National Financial,CNAF,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Commonwealth Bankshares,CWBS,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Commtouch Software Ltd.,CTCH,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Community Bancorp,CBON,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Community Bank Shares of Indiana,CBIN,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Community Central Bank,CCBD,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Community Partners Bancorp,CPBC,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Community Trust Bancorp,CTBI,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Community West Bancshares,CWBC,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Compass Diversified Holdings - Shares,CODI,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Compugen Ltd.,CGEN,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Computer Task Grp. Incorporated,CTGX,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Comscore,SCOR,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Comsys It Partners,CITP,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Comtech Telecommunications,CMTL,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Conceptus,CPTS,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
,,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Conmed,CNMD,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Conns,CONN,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Conolog,CNLGD,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Consolidated Water Co. Ltd.,CWCO,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Constar International Inc.,CNST,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Consumer Portfolio Services,CPSS,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Converted Organics Inc.,COINZ,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cooperative Bankshares,COOP,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Copart,CPRT,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Corcept Therapeutics Incorporated,CORT,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Corel,CREL,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Corinthian Colleges,COCO,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
,,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cosi,COSI,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Costar Grp.,CSGP,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cougar Biotechnology,CGRB,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Covenant Transportation Grp.,CVTI,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cowlitz Bancorporation,CWLZ,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cpi International,CPII,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
,,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Credit Acceptance,CACC,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cree,CREE,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Crescent Financial,CRFN,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Crm,CRMH,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cross (a.t.) Company,ATX,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Crosstex Energy,XTXI,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Crown Crafts,CRWS,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Crucell Nv Ads,CRXL,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Csg Systems,CSGS,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Ctc Media,CTCM,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Ctrip.com International Ltd. Ads,CTRP,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cumulus Media Inc.,CMLS,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Curis,CRIS,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cv Therapeutics,CVTX,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cvd Equipment,CVV,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cyberonics,CYBX,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cybersource,CYBS,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cyclacel Pharmaceuticals,CYCC,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cynosure,CYNO,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cytokinetics Incorporated,CYTK,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cytrx,CYTR,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Ca Inc.,CA,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
,,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cadence Financial,CADE,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cadiz,CDZI,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Calamos Asset Management,CLMS,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Calavo Growers,CVGW,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
California First National Bancorp,CFNB,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
California Pizza Kitchen,CPKI,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Callidus,CALD,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Calumet Specialty Products Partners,CLMT,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Camden National,CAC,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Canadian Solar Inc. - Common Shares,CSIQ,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Canterbury Park Holding,CPHC,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Capella Education Company,CPLA,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Capital City Bank,CCBG,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Capital Crossing Preferred,CCPCN,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Capital Southwest,CSWC,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Capitol Federal Financial,CFFN,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Caraustar Industries,CSAR,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cardica,CRDC,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cardiodynamics International,CDIC,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cardionet,BEAT,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cardtronics,CATM,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Caribou Coffee Company,CBOU,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Carolina Bank,CLBH,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Carrizo Oil & Gas,CRZO,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Carrols Restaurant Grp.,TAST,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cas Medical Systems,CASM,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cascade Financial,CASB,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Casella Waste Systems,CWST,2020-04-27 15:52:18.9847652 -0400 EDT m=+26.513964801
Cass Information Systems,CASS,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Casual Male Retail,CMRG,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Catalyst Pharmaceutical Partners,CPRX,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cathay General Bancorp,CATY,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cavium Networks,CAVM,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cbrl,CBRL,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Ce Franklin Ltd.,CFK,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Celadon,CLDN,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Celgene,CELG,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cell Therapeutics,CTIC,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Celsion,CLSN,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Center Bancorp,CNBC,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Centerstate Banks of Florida,CSFL,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Central European Distribution,CEDC,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Central Federal,CFBK,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Central Garden Pet Company,CENT,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Central Valley Community Bancorp,CVCY,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Centrue Financial,TRUE,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Century Bancorp,CNBKA,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cephalon,CEPH,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Ceradyne,CRDN,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cerner,CERN,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Ceva,CEVA,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cfs Bancorp,CITZ,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Champion Industries,CHMP,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Chardan 2008 China Acquisition,CACAU,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Charles & Colvard,CTHR,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
,,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Chart Industries,GTLS,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Chartered Semiconductor Manuf,CHRTR,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Chattem,CHTT,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Chelsea Therapeutics International,CHTP,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Chemical Financial,CHFC,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cheviot,CHEV,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
China Architectural Engineering,CAEI,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
China Bak Battery,CBAK,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
China Cablecom Holdings Ltd. - Unit,CABLU,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
China Direct,CDII,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
China Fire Security Grp.,CFSG,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
China Information Security Technology,CPBY,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
China Insonline,CHIO,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
China Natural Resources,CHNR,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
China Sky One Medical,CSKI,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
China Techfaith Wireless Communication,CNTF,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
China Transinfo Technology,CTFO,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
,,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Chinaedu Ads,CEDU,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Chipmos Technologies (bermuda) Ltd,IMOS,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Churchill Downs,CHDN,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Ciena,CIEN,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cincinnati Financial,CINF,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cirrus Logic,CRUS,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Citi Trends,CTRN,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Citizens Northern Corp,CZNC,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Citizens First,CZFC,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Citizens Holding Company,CIZN,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Citizens South Banking,CSBC,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
City Bank,CTBK,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
City Telecom (h.k.) Limited Ads,CTEL,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Clarient,CLRT,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
,,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Clearfield,CLFD,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Clearwire,CLWR,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cleveland Biolabs,CBLI,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Clifton Savings Bancorp,CSBK,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cme Grp. Inc.,CME,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cnb Financial,CCNE,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cobiz Financial Inc.,COBZ,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Coca Cola Bottling,COKE,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
,,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cognex,CGNX,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Coherent,COHR,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Coinstar,CSTR,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Coleman Cable,CCIX,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Colonial Bankshares,COBK,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
,,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
,,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Columbus Mckinnon,CMCO,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Combimatrix,CBMX,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Comcast,CMCSK,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Comm Bancorp,CCBP,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Commercefirst Bancorp,CMFB,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Commercial Vehicle,CVGI,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
,,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Communications Systems,JCS,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Community Bancorp of New Jersey,CBNJ,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Community Capital,CPBK,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Community Financial,CFFC,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Community Shores Bank,CSHB,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
,,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Commvault Systems,CVLT,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Compucredit,CCRT,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Computer Programs and Systems,CPSI,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Compuware,CPWR,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Comstock Homebuilding,CHCI,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Comtech,COGO,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Comverge,COMV,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Concur Technologies,CNQR,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Conexant,CNXT,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Connecticut Water Service,CTWS,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Conolog,CNLG,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Consolidated Communications,CNSL,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Constant Contact,CTCT,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
,,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Convera,CNVR,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
,,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Copano,CPNO,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Copernic Inc.,CNIC,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Core-mark Holding Company,CORE,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Corgi International Limited Ads,CRGI,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cornerstone Therapeutics Inc.,CRTX,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Corvel,CRVL,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cost Plus,CPWM,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Costco Wholesale,COST,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Courier,CRRC,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cowen Grp.,COWN,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cpex Pharmaceuticals,CPEX,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cra International,CRAI,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cray,CRAY,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Credo Petroleum,CRED,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Crescent Banking,CSNT,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cresud S.a.c.i.f. Y a.,CRESY,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Crocs,CROX,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Cross Country Healthcare,CCRN,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Crosstex Energy L.p.,XTEX,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
Crown Media Holdings,CRWN,2020-04-27 15:52:18.9857653 -0400 EDT m=+26.514964901
